4839E0C1	Antz (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible)
484EBA10	ECW Hardcore Revolution (USA, Europe)
4853F586	Bomberman Max - Red Challenger (USA)
48C99939	Jim Henson's Bear in the Big Blue House (Europe) (En,Fr,De,Es,It,Nl)
48E638CE	Barbie - Pet Rescue (Europe) (En,Fr,De,Es,It)
48F0B5F2	5 Minutes until Goodbye (World) (GB Compatible)
490B5676	Rockman (World)
49101556	Roswell Conspiracies - Aliens, Myths & Legends (Europe) (En,Fr,De)
492A9529	Wizard of Wor (World)
492C0EBF	Mr. Driller (USA)
497BE52B	Jurassic Boy 2 + Thunder Blast Man (Taiwan) (En) (1B-002, 1B-003, Sachen)
49F9197A	Yu-Gi-Oh! Duel Monsters 4 - Battle of Great Duelist - Joey Deck (World) (Early Days Collection)
4AA9A9C2	Ghost of the Arcade (World) (v1.7)
4AAF9F58	Dragonmaster (World)
4AB0EB5A	Treasure Island Color (World)
4AC6907B	Wendy - Every Witch Way (USA, Europe)
4AF4CC9C	Commander Keen (USA, Europe)
4B314D4B	UEFA 2000 (Europe) (En,Fr,De,Es,It,Nl)
4B3670BD	Haunted (World) (GB Compatible)
4B4553E0	Tom and Jerry - Mousehunt (Europe) (En,Fr,De,Es,It) (Rev 1)
4B83B14F	Oddworld Adventures 2 (Europe) (En,Fr,De,Es,It) (GB Compatible)
4B9143AD	Trouble City - Pocket Mission (World) (GB Compatible)
4BA47DBC	SnowCross (Europe) (En,Fr,De,Es,It,Pt)
4BCC59DC	Fellowship of the Rings (Taiwan) (En)
4BD73D99	Rox (Japan) (En) (GB Compatible)
4C1ECECB	Midway Presents Arcade Hits - Joust & Defender (USA, Europe) (GB Compatible)
4C6C9EAF	Rockman DX8 (China) (En)
4CD8CCB2	Runner (World)
4CF0FFC9	Infinitron (World) (v1.2.0)
4CFA0CFD	Finders Keepers (World)
4D3E0F51	Supercross Freestyle (Europe) (En,Fr,De,Es,It)
4D739AD7	Mayhem (World)
4E2205BE	Dashosaur DX (World) (v1.0.1) (GB Compatible)
4E226396	Tweety's High-Flying Adventure (USA)
4E37C741	Mr. Nutz (Europe) (En,Fr,De,Es,It,Nl)
4E4AF60B	Sam the Optimistic Hedgehog (World) (GB Compatible)
4EB71448	Mortal Kombat 4 (USA, Europe) (SGB Enhanced) (GB Compatible)
4EB7DB14	Microsoft Pinball Arcade (Europe)
4EC5113B	Ghostly Labyrinth (World) (GB Compatible)
4EC78785	Marble Madness (USA, Europe)
4ED4AAFA	Sesame Street Sports (USA)
4EF3DDD7	Looney Tunes (USA) (GB Compatible)
4F83B35E	Space Marauder (USA)
4FD8B7C5	Harry Potter and the Sorcerer's Stone (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)
5009B832	Shantae (World) (Switch)
5011A419	NBA Hoopz (USA)
502385C4	Daisu-ki (World) (v1.2.1)
50393A65	Postie (World) (v1.1) (GB Compatible)
5042450B	Magi Nation (USA)
504F55C5	Microsoft Pinball Arcade (USA)
50618F4B	Memory Mania Challenge (World) (v1.3) (GB Compatible)
507F9EA2	Fix My Heart (World) (GB Compo 2021) (GB Compatible)
509F1BB5	Space Baby (USA)
50A1E9A9	Elang 2003 - Mark of the Wolfs (Taiwan) (En)
50BC8E9D	Ice Age II (Taiwan) (En)
50C4585F	Chromanoids (World) (v1.0)
50DDF120	Monster Rancher Battle Card GB (USA) (SGB Enhanced) (GB Compatible)
515C1459	Mat Hoffman's Pro BMX (USA, Europe)
5179988B	Wing Warriors (World) (En,Fr,Es) (Kitmaker) (GB Compatible)
51E951B5	Evel Knievel (USA) (GB Compatible)
51EFCD7B	Basketbrawl (World)
521A2F77	Sgt. Rock - On the Frontline (USA)
52CF7153	Don't Forget About Me (World) (GB Compatible)
52EFCC35	Ghost Town (World)
52F51CB5	Super Breakout (USA) (GB Compatible)
53155E60	Bugs Bunny in - Crazy Castle 4 (Europe)
53156D4D	Heroes of Might and Magic II (USA) (En,Fr,De)
5360AE42	GB-Wordyl - English (World) (v1.0.6) (SGB Enhanced) (GB Compatible)
5381B103	Commando (World)
53B1E661	Supreme Snowboarding (Europe) (En,Fr,De)
53CF930C	Neclaus' Quest (World) (v1.1) (GB Compatible)
53E02B87	Crazy Bikers (Europe)
543ABB1B	Wacky Races (USA) (En,Fr,Es)
5449CAC0	10-Pin Bowling (Europe)
54509D24	Looney Tunes Collector - Alert! (USA) (En,Fr,Es)
546F578A	Hime's Quest (World)
