AEQP	Ben 10 - Omniverse 2 (Europe) (En,Fr,De,Es,It)
AERP	My Vet Practice 3D - In the Country (Europe) (En,Fr,De,Es,It,Nl)
AEYP	My Baby Pet Hotel 3D (Europe) (En,Fr,De,Nl)
AF2E	FIFA Soccer 12 (USA) (En,Fr,Es)
AF2P	FIFA 12 (Europe) (En,Fr,Nl)
AF3E	Imagine - Fashion Life (USA) (En,Fr,Es)
AF3P	Imagine - Fashion World 3D (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)
AF4E	F1 2011 (USA) (En,Fr,Es)
AF4P	F1 2011 (Europe) (En,Fr,De,Es,It)
AF5P	35 Classic Games (Europe) (En,Fr,Es,It)
AF6P	50 Classic Games (Europe) (En,Fr,Es,It)
AF6Z	50 Classic Games 3D (Europe) (En,Fr,De,Es,It,Nl)
AF7E	Finding Nemo - Escape to the Big Blue - Special Edition (USA)
AF7P	Finding Nemo - Escape to the Big Blue - Special Edition (Europe) (En,Fr,De,Es,It,Nl)
AF7X	Finding Nemo - Escape to the Big Blue - Special Edition (Europe) (En,Sv,No,Da)
AF8E	FIFA Soccer 13 (USA) (En,Fr,Es)
AF8P	FIFA 13 (Europe) (En,Fr,Nl)
AFBP	Crash Time 3D (Europe) (En,Fr,De,It)
AFCE	Face Racers - Photo Finish (USA)
AFDP	Angler's Club - Ultimate Bass Fishing 3D (Europe) (En,Fr,Es)
AFEE	Fire Emblem - Awakening (USA)
AFEP	Fire Emblem - Awakening (Europe) (En,Fr,De,Es,It)
AFHE	Fast & Furious - Showdown (USA) (En,Fr)
AFHP	Fast & Furious - Showdown (Europe) (En,Fr,De,Es,It)
AFJD	LEGO Movie Videogame, The (Germany) (En,Fr,De,Es,It,Nl,Da)
AFJE	LEGO Movie Videogame, The (USA) (En,Fr,Es,Pt)
AFJF	Grande LEGO Aventure - Le Jeu Video, La (France) (En,Fr,Es,It,Nl,Da)
AFJP	LEGO Movie Videogame, The (Europe) (En,Fr,Es,It,Nl,Da)
AFJS	LEGO Pelicula el Videojuego, La (Spain) (En,Fr,Es,It,Nl,Da)
AFKP	Outdoors Unleashed - Africa 3D (Europe) (En,Fr,De,Es,It)
AFLE	Fantasy Life (USA)
AFLP	Fantasy Life (Europe) (En,Fr,De,Es,It)
AFME	Funky Barn 3D (USA) (En,Fr,Es)
AFMP	Funky Barn 3D (Europe) (En,Fr,De,Es,It)
AFNP	Funfair Party Games (Europe) (En,Fr)
AFRE	Frogger 3D (USA) (En,Fr,Es)
AFRP	Frogger 3D (Europe) (En,Fr,De,Es,It)
AFTP	Fireman Sam - To the Rescue (Europe) (En,Fr,De,Es,It,Nl)
AFWE	Sushi Striker - The Way of Sushido (USA) (En,Fr,Es)
AFWP	Sushi Striker - The Way of Sushido (Europe) (En,Fr,De,Es,It,Nl)
AFXP	Hollywood Fame - Hidden Object Adventure (Europe) (En,Fr,De,Es,It,Nl)
AFYE	FIFA 14 - Legacy Edition (USA) (En,Fr,Es)
AFYP	FIFA 14 - Legacy Edition (Europe) (En,Fr,Nl)
AFZP	Phonics Fun with Biff, Chip & Kipper Vol. 1 (Europe) (En,Fr,De,Es,It,Pt)
