16E5D0F2	Nintendo MP3 Player (Europe) (En,Fr,De,Es,It)
170BB11A	Madden NFL 2004 (USA)
170CC574	Mario & Luigi - Superstar Saga (Europe) (En,Fr,De,Es,It)
1736B957	Harvest Moon - More Friends of Mineral Town (USA)
1762A578	Pink Panther - Pinkadelic Pursuit (USA)
176A42E5	Teenage Mutant Ninja Turtles Double Pack (USA) (En,Fr,De,Es,It)
17988E9B	Yu-Gi-Oh! - Day of the Duelist - World Championship Tournament 2005 (Europe) (En,Ja,Fr,De,Es,It)
17C48263	Franklin the Turtle (Europe) (En,Fr,De,It,Sv,No,Da,Fi)
17CD149A	Muppets, The - On with the Show! (USA, Europe) (En,Fr,De,Es,It,Nl)
17D7636A	Super Street Fighter II Turbo - Revival (USA) (Virtual Console)
17E66B52	King of Fighters EX, The - NeoBlood (Europe)
1802C624	2 in 1 Game Pack - Shrek 2 & Shark Tale (Europe) (En,Fr,De,Es,It,Sv+En,Fr,De,Es,It)
180D1491	Mobile Suit Gundam SEED - Battle Assault (USA)
1821DA49	BeatBeast (World) (GBA Jam 2024)
1822F291	Trials of Chaos (World) (GBA Jam 2024)
183A2207	2 in 1 - Asterix & Obelix - Bash Them All! + Asterix & Obelix XXL (Europe) (En,Fr,De,Es,It,Nl)
18670538	2-in-1 Fun Pack - Shrek 2 + Madagascar - Operation Penguin (USA)
189DA289	Cars - Mater-National Championship (USA) (En,Fr)
18CE5322	Action Replay GBX (Europe) (En,Fr,De,It)
18F2166D	Misfortune Advance (World)
190B1653	SpongeBob's Atlantis SquarePantis (USA)
194D5F6C	Incredibles, The (USA, Europe)
19FCC78E	Uno - Free Fall (USA)
1A080C10	Hello Kitty - Happy Party Pals (Europe) (En,Fr,De,Es)
1A13DF6B	Texas Hold 'em Poker (Europe) (Rev 1)
1A16C13D	Megaman - Battle Network (Europe) (Virtual Console)
1A2F7EE6	Franklin the Turtle (Europe) (En,Fr,De,It,Sv,No,Da,Fi) (Rev 1)
1A56EFBD	Kim Possible - Revenge of Monkey Fist (USA)
1A6AEA5E	Smuggler's Run (USA)
1A7FB4FA	Megaman - Battle Network (Europe)
1ABBC24F	FIFA Soccer 2004 (USA, Europe) (En,Fr,De,Es,It)
1ADB373D	Catwoman (USA, Europe) (En,Fr,De,Es,It,Nl)
1AE38AC0	Scurge - Hive (USA) (En,Fr,Es)
1AE3EB16	SEGA Rally Championship (USA)
1AF07AC8	Kirby - Nightmare in Dream Land (USA) (Virtual Console)
1B39CDAB	Final Fantasy I & II - Dawn of Souls (USA)
1B463C9E	Uranus Zero EV (World) (En,Fr) (v1.1)
1B6956D0	2 Games in 1 - Power Rangers - Ninja Storm + Power Rangers - Time Force (Europe) (En,Fr,De+En)
1B6B8F88	Need for Speed - Porsche Unleashed (Europe) (En,Fr,De,Es,It)
1B7A3819	Tom and Jerry - The Magic Ring (Europe) (En,Fr,De,Es,It)
1B81CC00	Legend of Spyro, The - A New Beginning (USA)
1B8713C7	Fire Emblem (USA) (Virtual Console)
1BAB58BD	DemiKids - Dark Version (USA)
1BECF9D3	Yu-Gi-Oh! Duel Monsters International - Worldwide Edition (Japan) (En,Ja,Fr,De,Es,It) (Rev 1)
1C008D32	Lost Vikings, The (Europe) (En,Fr,De,Es)
1C1846C2	Pippa Funnell - Stable Adventure (Europe) (En,Fr)
1C4D3FDF	Pinball Tycoon (USA)
1C82463D	Yu-Gi-Oh! Duel Monsters Expert 3 EX (Japan) (En,Ja,Fr,De,Es,It) (Early Days Collection)
1CC059A4	Castlevania - Circle of the Moon (USA)
1CC36766	Demon Driver - Time to Burn Rubber! (Europe)
1CCFBE29	Codename Hacker (World) (En,Fr)
1CE344CA	Duel Masters - Sempai Legends (USA)
1D31DC6B	Super Dodge Ball Advance (USA)
1D33DD2C	Suite Life of Zack & Cody, The - Tipton Caper (USA) (En,Fr)
1D347971	Mega Man - Battle Network (USA)
1D5D0CB6	Mega Man - Battle Network (USA) (Virtual Console)
1D6950A3	WinX Club (USA)
1D695B1B	Monster Rancher Advance 2 (USA)
1D910A62	Mario Party Advance (USA) (Virtual Console)
1D96366C	Let's Ride! - Dreamer (USA)
1DBF4D3D	Petz Vet (USA)
1DFE38C2	Chicken Shoot 2 (USA)
1DFFB414	Jurl (World) (v1.0c)
